id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,ppa,offenseTimeouts,defenseTimeouts,wallclock,playCategory
312792483143,31279248317,312792483,17,4,California,Pac-12,15,Oregon,Oregon,California,Pac-12,14,2,"{'seconds': 12, 'minutes': 0}",47,47,3,7,17,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 17 yards to the Oregn 30 for a 1ST down.,2.540267492608045,,,,pass
312792483144,31279248317,312792483,17,5,California,Pac-12,15,Oregon,Oregon,California,Pac-12,14,2,"{'seconds': 7, 'minutes': 0}",30,30,1,10,7,False,Pass Completion,Zach Maynard pass complete to Spencer Hagan for 7 yards to the Oregn 23.,0.354589716998607,,,,pass
312792483145,31279248317,312792483,17,6,California,Pac-12,15,Oregon,Oregon,California,Pac-12,14,2,"{'seconds': 1, 'minutes': 0}",23,23,2,3,0,False,Pass Incompletion,Zach Maynard pass incomplete.,-0.589972203651742,,,,pass
312792483146,31279248317,312792483,17,7,California,Pac-12,15,Oregon,Oregon,California,Pac-12,14,2,"{'seconds': 1, 'minutes': 0}",23,23,3,3,0,False,Timeout,"Timeout OREGON, clock 00:01.",,,,,other
312792483147,31279248317,312792483,17,8,California,Pac-12,15,Oregon,Oregon,California,Pac-12,14,2,"{'seconds': 0, 'minutes': 0}",23,23,3,3,40,False,Field Goal Missed,"Giorgio Tavecchio 40 yard field goal BLOCKED, John Boyett for no gain, to the Oregn 23.",,,,,other
312792483150,31279248318,312792483,18,1,California,Pac-12,15,Oregon,Oregon,California,Pac-12,14,3,"{'seconds': 0, 'minutes': 15}",70,70,-1,-1,22,False,Kickoff,"Giorgio Tavecchio kickoff for 70 yards returned by De'Anthony Thomas for 22 yards to the Oregn 12, OREGON penalty 10 yard Holding accepted.",,,,,other
312792483167,31279248320,312792483,20,1,California,Pac-12,15,Oregon,Oregon,California,Pac-12,21,3,"{'seconds': 44, 'minutes': 9}",94,94,1,10,22,False,Rush,Isi Sofele rush for 22 yards to the Cal 28 for a 1ST down.,1.0410607485149743,,,,run
312792483169,31279248320,312792483,20,2,California,Pac-12,15,Oregon,Oregon,California,Pac-12,21,3,"{'seconds': 53, 'minutes': 8}",72,72,1,10,0,False,Rush,Zach Maynard rush for no gain to the Cal 28.,-0.7982008475508557,,,,run
312792483171,31279248320,312792483,20,3,California,Pac-12,15,Oregon,Oregon,California,Pac-12,21,3,"{'seconds': 29, 'minutes': 8}",72,72,2,10,18,False,Pass Completion,Zach Maynard pass complete to Marvin Jones for 18 yards to the Cal 46 for a 1ST down.,2.4689360221317003,,,,pass
312792483172,31279248320,312792483,20,4,California,Pac-12,15,Oregon,Oregon,California,Pac-12,21,3,"{'seconds': 21, 'minutes': 8}",54,54,1,10,0,False,Pass Incompletion,Zach Maynard pass incomplete to Marvin Jones.,-1.1590089706435955,,,,pass
312792483173,31279248320,312792483,20,5,California,Pac-12,15,Oregon,Oregon,California,Pac-12,21,3,"{'seconds': 10, 'minutes': 8}",54,54,2,10,4,False,Rush,Zach Maynard rush for 4 yards to the 50 yard line.,-0.1599858227015077,,,,run
312792483174,31279248320,312792483,20,6,California,Pac-12,15,Oregon,Oregon,California,Pac-12,21,3,"{'seconds': 37, 'minutes': 7}",50,50,3,6,0,False,Pass Incompletion,Zach Maynard pass incomplete to Anthony Miller.,-0.8898142292343482,,,,pass
312792483175,31279248320,312792483,20,7,California,Pac-12,15,Oregon,Oregon,California,Pac-12,21,3,"{'seconds': 29, 'minutes': 7}",50,50,4,6,0,False,Punt,"Bryan Anger punt for 36 yards, punt out-of-bounds at the Oregn 14.",,,,,other
312792483182,31279248322,312792483,22,1,California,Pac-12,15,Oregon,Oregon,California,Pac-12,29,3,"{'seconds': 6, 'minutes': 6}",76,76,1,10,4,False,Pass Completion,Zach Maynard pass complete to Anthony Miller for 4 yards to the Cal 28.,-0.1089877410850981,,,,pass
312792483183,31279248322,312792483,22,2,California,Pac-12,15,Oregon,Oregon,California,Pac-12,29,3,"{'seconds': 45, 'minutes': 5}",72,72,2,6,0,False,Pass Incompletion,Zach Maynard pass incomplete to Keenan Allen.,-0.6216897885891246,,,,pass
312792483186,31279248322,312792483,22,3,California,Pac-12,15,Oregon,Oregon,California,Pac-12,29,3,"{'seconds': 40, 'minutes': 5}",72,72,3,6,0,False,Pass Incompletion,Zach Maynard pass incomplete to Keenan Allen.,-0.2971550972327286,,,,pass
312792483187,31279248322,312792483,22,4,California,Pac-12,15,Oregon,Oregon,California,Pac-12,29,3,"{'seconds': 28, 'minutes': 5}",72,72,4,6,6,False,Punt,"Bryan Anger punt for 39 yards, returned by Cliff Harris for 6 yards to the Oregn 39.",,,,,other
312792483202,31279248324,312792483,24,1,California,Pac-12,15,Oregon,Oregon,California,Pac-12,36,3,"{'seconds': 44, 'minutes': 1}",75,75,1,10,27,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 27 yards to the Oregn 48 for a 1ST down.,2.3915212834413646,,,,pass
312792483203,31279248324,312792483,24,2,California,Pac-12,15,Oregon,Oregon,California,Pac-12,36,3,"{'seconds': 32, 'minutes': 1}",48,48,1,10,0,False,Pass Incompletion,Zach Maynard pass incomplete to Michael Calvin.,-1.0742999147475647,,,,pass
312792483205,31279248324,312792483,24,3,California,Pac-12,15,Oregon,Oregon,California,Pac-12,36,3,"{'seconds': 12, 'minutes': 1}",48,48,2,10,8,False,Pass Completion,Zach Maynard pass complete to Spencer Hagan for 8 yards to the Oregn 40.,0.8020593471668745,,,,pass
312792483206,31279248324,312792483,24,4,California,Pac-12,15,Oregon,Oregon,California,Pac-12,36,3,"{'seconds': 20, 'minutes': 0}",40,40,3,2,-1,False,Rush,C.J. Anderson rush for a loss of 1 yard to the Oregn 41.,-1.367421842983374,,,,run
312792483207,31279248324,312792483,24,5,California,Pac-12,15,Oregon,Oregon,California,Pac-12,36,3,"{'seconds': 8, 'minutes': 0}",41,41,4,3,0,False,Pass Incompletion,Zach Maynard pass incomplete to Marvin Jones.,-1.674103753155979,,,,pass
312792483217,31279248326,312792483,26,1,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 47, 'minutes': 13}",61,61,1,10,11,False,Pass Completion,Zach Maynard pass complete to Marvin Jones for 11 yards to the 50 yard line for a 1ST down.,1.013604104343493,,,,pass
312792483219,31279248326,312792483,26,2,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 15, 'minutes': 13}",50,50,1,10,0,False,Pass Completion,"Zach Maynard pass complete to Anthony Miller for no gain to the Oregn 35, OREGON penalty 15 yard Personal Foul accepted for a 1ST down.",-1.1143038065675126,,,,pass
312792483220,31279248326,312792483,26,3,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 6, 'minutes': 13}",35,35,1,10,11,False,Pass Completion,Zach Maynard pass complete to Anthony Miller for 11 yards to the Oregn 24 for a 1ST down.,0.291150835169981,,,,pass
312792483221,31279248326,312792483,26,4,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 58, 'minutes': 12}",24,24,1,10,0,False,Pass Incompletion,Zach Maynard pass incomplete to Marvin Jones.,-0.4346450377339437,,,,pass
312792483222,31279248326,312792483,26,5,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 33, 'minutes': 12}",24,24,2,10,4,False,Rush,"Isi Sofele rush for 4 yards to the Oregn 30, CALIFORNIA penalty 10 yard Holding accepted.",-0.0634512340737333,,,,run
312792483223,31279248326,312792483,26,6,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 53, 'minutes': 11}",30,30,2,16,-7,False,Pass Completion,Zach Maynard pass complete to Isi Sofele for a loss of 7 yards to the Oregn 37.,-2.294296927514294,,,,pass
312792483224,31279248326,312792483,26,7,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 21, 'minutes': 11}",37,37,3,23,15,False,Pass Completion,Zach Maynard pass complete to Marvin Jones for 15 yards to the Oregn 22.,2.0310000580590035,,,,pass
312792483225,31279248326,312792483,26,8,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 4, 'minutes': 11}",22,22,4,8,0,False,Pass Incompletion,Zach Maynard pass incomplete.,-2.8435777565018387,,,,pass
312792483232,31279248328,312792483,28,1,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 43, 'minutes': 9}",68,68,1,10,0,False,Pass Incompletion,Allan Bridgford pass incomplete.,-0.9262377870973815,,,,pass
312792483233,31279248328,312792483,28,2,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 37, 'minutes': 9}",68,68,2,10,0,False,Pass Incompletion,Allan Bridgford pass incomplete.,-0.5135431143257803,,,,pass
312792483234,31279248328,312792483,28,3,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 5, 'minutes': 9}",68,68,3,10,16,False,Pass Completion,Allan Bridgford pass complete to Michael Calvin for 16 yards to the Cal 48 for a 1ST down.,2.95103732835459,,,,pass
312792483235,31279248328,312792483,28,4,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 43, 'minutes': 8}",52,52,1,10,6,False,Pass Completion,Allan Bridgford pass complete to Spencer Hagan for 6 yards to the Oregn 46.,0.3608772046980507,,,,pass
312792483238,31279248328,312792483,28,5,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 53, 'minutes': 7}",46,46,2,4,12,False,Pass Completion,Allan Bridgford pass complete to Keenan Allen for 12 yards to the Oregn 34 for a 1ST down.,0.7104509230987103,,,,pass
312792483239,31279248328,312792483,28,6,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 53, 'minutes': 7}",34,34,1,10,0,False,Pass Incompletion,Allan Bridgford pass incomplete to Spencer Hagan.,-0.6630222646782312,,,,pass
312792483240,31279248328,312792483,28,7,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 53, 'minutes': 7}",34,34,2,10,0,False,Penalty,CALIFORNIA penalty 5 yard Delay of Game accepted.,,,,,other
312792483241,31279248328,312792483,28,8,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 45, 'minutes': 7}",39,39,2,15,0,False,Pass Incompletion,Allan Bridgford pass incomplete to Michael Calvin.,-1.018013255777614,,,,pass
312792483242,31279248328,312792483,28,9,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 10, 'minutes': 7}",39,39,3,15,31,False,Pass Completion,Allan Bridgford pass complete to Keenan Allen for 31 yards to the Oregn 8 for a 1ST down.,3.237532713386811,,,,pass
312792483243,31279248328,312792483,28,10,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 5, 'minutes': 7}",8,8,1,8,0,False,Pass Incompletion,Allan Bridgford pass incomplete to Marvin Jones.,-0.357171386033373,,,,pass
312792483244,31279248328,312792483,28,11,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 59, 'minutes': 6}",8,8,2,8,0,False,Pass Incompletion,Allan Bridgford pass incomplete to Anthony Miller.,-0.26931522945819,,,,pass
312792483245,31279248328,312792483,28,12,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 52, 'minutes': 6}",8,8,3,0,0,False,Penalty,"OREGON penalty 6 yard Pass Interference accepted, no play.",,,,,other
312792483246,31279248328,312792483,28,13,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 11, 'minutes': 6}",2,2,1,2,-2,False,Rush,C.J. Anderson rush for a loss of 2 yards to the Oregn 4.,-1.1206549427758625,,,,run
312792483247,31279248328,312792483,28,14,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 5, 'minutes': 6}",4,4,2,4,0,False,Pass Incompletion,Allan Bridgford pass incomplete.,-0.362082681028621,,,,pass
312792483248,31279248328,312792483,28,15,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 0, 'minutes': 6}",4,4,3,4,0,False,Pass Incompletion,Allan Bridgford pass incomplete.,-0.2868087912016805,,,,pass
312792483249,31279248328,312792483,28,16,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 56, 'minutes': 5}",4,4,4,4,0,False,Pass Incompletion,Allan Bridgford pass incomplete to Marvin Jones.,-4.017218287321738,,,,pass
312792483264,31279248330,312792483,30,1,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 33, 'minutes': 1}",77,77,1,10,0,False,Pass Incompletion,Allan Bridgford pass incomplete to Anthony Miller.,-0.6425305871127751,,,,pass
312792483265,31279248330,312792483,30,2,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 22, 'minutes': 1}",77,77,2,10,9,False,Pass Completion,Allan Bridgford pass complete to Keenan Allen for 9 yards to the Cal 32.,0.6264352469891596,,,,pass
312792483266,31279248330,312792483,30,3,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 45, 'minutes': 0}",68,68,3,1,8,False,Rush,C.J. Anderson rush for 8 yards to the Cal 40 for a 1ST down.,1.4695518301693369,,,,run
312792483267,31279248330,312792483,30,4,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 30, 'minutes': 0}",60,60,1,10,12,False,Pass Completion,Allan Bridgford pass complete to Michael Calvin for 12 yards to the Oregn 48 for a 1ST down.,1.0706667678637185,,,,pass
312792483268,31279248330,312792483,30,5,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 12, 'minutes': 0}",48,48,1,10,9,False,Pass Completion,Allan Bridgford pass complete to Spencer Hagan for 9 yards to the Oregn 39.,1.037900871084576,,,,pass
312792483269,31279248330,312792483,30,6,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 8, 'minutes': 0}",39,39,2,1,8,False,Pass Completion,Allan Bridgford pass complete to Michael Calvin for 8 yards to the Oregn 31 for a 1ST down.,-0.193613204877567,,,,pass
312792483270,31279248330,312792483,30,7,California,Pac-12,15,Oregon,Oregon,California,Pac-12,43,4,"{'seconds': 0, 'minutes': 0}",31,31,1,10,0,False,Pass Incompletion,Allan Bridgford pass incomplete to Marvin Jones.,-0.5824837756999947,,,,pass
312860025002,31286002501,312860025,1,1,California,Pac-12,0,USC,California,USC,Pac-12,0,1,"{'seconds': 55, 'minutes': 14}",20,80,1,10,-1,False,Rush,Marvin Jones rush for a loss of 1 yard to the Cal 19.,-0.6343354265717327,,,,run
312860025003,31286002501,312860025,1,2,California,Pac-12,0,USC,California,USC,Pac-12,0,1,"{'seconds': 15, 'minutes': 14}",19,81,2,11,4,False,Rush,Zach Maynard rush for 4 yards to the Cal 23.,-0.038114045612198666,,,,run
312860025004,31286002501,312860025,1,3,California,Pac-12,0,USC,California,USC,Pac-12,0,1,"{'seconds': 45, 'minutes': 13}",23,77,3,7,10,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 10 yards to the Cal 33 for a 1ST down.,1.6294505986478853,,,,pass
312860025005,31286002501,312860025,1,4,California,Pac-12,0,USC,California,USC,Pac-12,0,1,"{'seconds': 17, 'minutes': 13}",33,67,1,10,4,False,Pass Completion,"Zach Maynard pass complete to Keenan Allen for 4 yards, fumbled, forced by Dion Bailey, recovered by USC at the Cal 37.",-0.1528387450999809,,,,pass
312860025017,31286002503,312860025,3,1,California,Pac-12,0,USC,California,USC,Pac-12,0,1,"{'seconds': 25, 'minutes': 11}",13,87,1,10,14,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 14 yards to the Cal 27 for a 1ST down.,0.764080184645695,,,,pass
312860025018,31286002503,312860025,3,2,California,Pac-12,0,USC,California,USC,Pac-12,0,1,"{'seconds': 0, 'minutes': 11}",27,73,1,10,-5,False,Rush,Isi Sofele rush for a loss of 5 yards to the Cal 22.,-1.17356388632321,,,,run
312860025019,31286002503,312860025,3,3,California,Pac-12,0,USC,California,USC,Pac-12,0,1,"{'seconds': 28, 'minutes': 10}",22,78,2,15,0,False,Pass Incompletion,Zach Maynard pass incomplete.,-0.17005610765343349,,,,pass
312860025020,31286002503,312860025,3,4,California,Pac-12,0,USC,California,USC,Pac-12,0,1,"{'seconds': 28, 'minutes': 10}",22,78,3,15,0,False,Penalty,CALIFORNIA penalty 5 yard False Start on Dominic Galas accepted.,,,,,other
312860025021,31286002503,312860025,3,5,California,Pac-12,0,USC,California,USC,Pac-12,0,1,"{'seconds': 15, 'minutes': 10}",17,83,3,20,17,False,Rush,Zach Maynard rush for 17 yards to the Cal 34.,0.4308199903032443,,,,run
312860025022,31286002503,312860025,3,6,California,Pac-12,0,USC,California,USC,Pac-12,0,1,"{'seconds': 37, 'minutes': 9}",34,66,4,3,0,False,Punt,"Bryan Anger punt for 26 yards, fair catch by Robert Woods at the USC 40.",,,,,other
312860025032,31286002505,312860025,5,1,California,Pac-12,0,USC,California,USC,Pac-12,0,1,"{'seconds': 45, 'minutes': 8}",48,52,1,10,3,False,Rush,Isi Sofele rush for 3 yards to the USC 49.,-0.4041069346079117,,,,run
312860025033,31286002505,312860025,5,2,California,Pac-12,0,USC,California,USC,Pac-12,0,1,"{'seconds': 15, 'minutes': 8}",51,49,2,7,-2,False,Rush,Isi Sofele rush for a loss of 2 yards to the Cal 49.,-1.5419038052936376,,,,run
312860025034,31286002505,312860025,5,3,California,Pac-12,0,USC,California,USC,Pac-12,0,1,"{'seconds': 34, 'minutes': 7}",49,51,3,9,0,False,Sack,"Zach Maynard sacked by Nick Perry for a loss of 19 yards, fumbled, forced by Nick Perry, recovered by USC Chris Galippo at the Cal 30.",-0.717715482952479,,,,pass
312860025042,31286002507,312860025,7,1,California,Pac-12,0,USC,California,USC,Pac-12,3,1,"{'seconds': 45, 'minutes': 5}",15,85,1,10,15,False,Rush,Isi Sofele rush for 15 yards to the Cal 30 for a 1ST down.,0.9281750309708663,,,,run
312860025044,31286002507,312860025,7,2,California,Pac-12,0,USC,California,USC,Pac-12,3,1,"{'seconds': 30, 'minutes': 5}",30,70,1,10,10,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 10 yards to the Cal 40 for a 1ST down.,0.935885914760668,,,,pass
312860025045,31286002507,312860025,7,3,California,Pac-12,0,USC,California,USC,Pac-12,3,1,"{'seconds': 0, 'minutes': 5}",40,60,1,10,0,False,Rush,C.J. Anderson rush for no gain to the Cal 40.,-1.1247712359915258,,,,run
312860025046,31286002507,312860025,7,4,California,Pac-12,0,USC,California,USC,Pac-12,3,1,"{'seconds': 25, 'minutes': 4}",40,60,2,10,5,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 5 yards to the Cal 45.,0.0666921976583623,,,,pass
312860025047,31286002507,312860025,7,5,California,Pac-12,0,USC,California,USC,Pac-12,3,1,"{'seconds': 45, 'minutes': 3}",45,55,3,5,0,False,Pass Incompletion,Zach Maynard pass incomplete to Marvin Jones.,-0.7890223538576766,,,,pass
312860025048,31286002507,312860025,7,6,California,Pac-12,0,USC,California,USC,Pac-12,3,1,"{'seconds': 38, 'minutes': 3}",45,55,4,5,0,False,Punt,"Bryan Anger punt for 35 yards, punt out-of-bounds at the USC 20.",,,,,other
312860025078,31286002509,312860025,9,1,California,Pac-12,0,USC,California,USC,Pac-12,3,2,"{'seconds': 10, 'minutes': 13}",5,95,1,10,4,False,Rush,Isi Sofele rush for 4 yards to the Cal 9.,-0.03441629082403441,,,,run
312860025079,31286002509,312860025,9,2,California,Pac-12,0,USC,California,USC,Pac-12,3,2,"{'seconds': 45, 'minutes': 12}",9,91,2,6,-6,False,Rush,"Zach Maynard rush for a loss of 6 yards, fumbled, recovered by Cal Zach Maynard at the Cal 3.",-0.39677773500235425,,,,run
312860025081,31286002509,312860025,9,3,California,Pac-12,0,USC,California,USC,Pac-12,3,2,"{'seconds': 20, 'minutes': 12}",3,97,3,12,17,False,Rush,Isi Sofele rush for 17 yards to the Cal 20 for a 1ST down.,0.9634982782560897,,,,run
312860025082,31286002509,312860025,9,4,California,Pac-12,0,USC,California,USC,Pac-12,3,2,"{'seconds': 0, 'minutes': 12}",20,80,1,10,5,False,Rush,Zach Maynard rush for 5 yards to the Cal 25.,0.0855067756440384,,,,run
312860025083,31286002509,312860025,9,5,California,Pac-12,0,USC,California,USC,Pac-12,3,2,"{'seconds': 15, 'minutes': 11}",25,75,2,5,2,False,Rush,Zach Maynard rush for 2 yards to the Cal 27.,-0.3919863041592197,,,,run
312860025084,31286002509,312860025,9,6,California,Pac-12,0,USC,California,USC,Pac-12,3,2,"{'seconds': 54, 'minutes': 10}",27,73,3,3,0,False,Pass Incompletion,Zach Maynard pass incomplete to Marvin Jones.,-0.39977677046584065,,,,pass
312860025085,31286002509,312860025,9,7,California,Pac-12,0,USC,California,USC,Pac-12,3,2,"{'seconds': 40, 'minutes': 10}",27,73,4,3,8,False,Punt,"Bryan Anger punt for 61 yards, returned by Robert Woods for 8 yards to the USC 20.",,,,,other
312860025097,31286002511,312860025,11,1,California,Pac-12,0,USC,California,USC,Pac-12,10,2,"{'seconds': 0, 'minutes': 7}",23,77,1,10,-13,False,Rush,"Michael Calvin rush for a loss of 13 yards, fumbled, recovered by Cal Michael Calvin at the Cal 10.",-1.1439969809240456,,,,run
312860025098,31286002511,312860025,11,2,California,Pac-12,0,USC,California,USC,Pac-12,10,2,"{'seconds': 43, 'minutes': 6}",10,90,2,23,3,False,Pass Interception,"Zach Maynard pass intercepted by Chris Galippo at the Cal 23, returned for 3 yards to the Cal 20.",0.3543540751134424,,,,pass
312860025107,31286002513,312860025,13,1,California,Pac-12,0,USC,California,USC,Pac-12,13,2,"{'seconds': 55, 'minutes': 4}",29,71,1,10,3,False,Rush,Isi Sofele rush for 3 yards to the Cal 32.,-0.3446420231971743,,,,run
312860025108,31286002513,312860025,13,2,California,Pac-12,0,USC,California,USC,Pac-12,13,2,"{'seconds': 43, 'minutes': 4}",32,68,2,7,0,False,Pass Incompletion,Zach Maynard pass incomplete to Marvin Jones.,-0.6765878714253359,,,,pass
312860025109,31286002513,312860025,13,3,California,Pac-12,0,USC,California,USC,Pac-12,13,2,"{'seconds': 39, 'minutes': 4}",32,68,3,7,0,False,Pass Incompletion,Zach Maynard pass incomplete to Anthony Miller.,-0.337154854011259,,,,pass
312860025111,31286002513,312860025,13,4,California,Pac-12,0,USC,California,USC,Pac-12,13,2,"{'seconds': 32, 'minutes': 4}",32,68,4,7,5,False,Rush,Bryan Anger rush for 5 yards to the Cal 37 for a 1ST down.,0.13400162138873384,,,,run
312860025124,31286002515,312860025,15,1,California,Pac-12,0,USC,California,USC,Pac-12,20,2,"{'seconds': 30, 'minutes': 2}",30,70,1,10,24,False,Pass Completion,Zach Maynard pass complete to Marvin Jones for 24 yards to the USC 46 for a 1ST down.,2.149499110769879,,,,pass
312860025125,31286002515,312860025,15,2,California,Pac-12,0,USC,California,USC,Pac-12,20,2,"{'seconds': 25, 'minutes': 2}",54,46,1,10,18,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 18 yards to the USC 28 for a 1ST down.,0.7792729339960333,,,,pass
312860025126,31286002515,312860025,15,3,California,Pac-12,0,USC,California,USC,Pac-12,20,2,"{'seconds': 5, 'minutes': 2}",72,28,1,10,1,False,Rush,Isi Sofele rush for 1 yard to the USC 27.,-0.3905035886634815,,,,run
312860025127,31286002515,312860025,15,4,California,Pac-12,0,USC,California,USC,Pac-12,20,2,"{'seconds': 20, 'minutes': 1}",73,27,2,9,17,False,Pass Completion,Zach Maynard pass complete to Marvin Jones for 17 yards to the USC 10 for a 1ST down.,0.6406912205524705,,,,pass
312860025128,31286002515,312860025,15,5,California,Pac-12,0,USC,California,USC,Pac-12,20,2,"{'seconds': 55, 'minutes': 0}",90,10,1,0,0,False,Timeout,"Timeout CALIFORNIA, clock 0:55.",,,,,other
312860025129,31286002515,312860025,15,6,California,Pac-12,0,USC,California,USC,Pac-12,20,2,"{'seconds': 49, 'minutes': 0}",90,10,1,10,0,False,Pass Interception,"Zach Maynard pass intercepted by Dion Bailey at the USC 0, returned for no gain for a touchback.",-4.486173157750558,,,,pass
312860025135,31286002516,312860025,16,3,California,Pac-12,0,USC,California,USC,Pac-12,20,3,"{'seconds': 0, 'minutes': 15}",30,70,-1,-1,25,False,Kickoff,Giorgio Tavecchio kickoff for 67 yards returned by Robert Woods for 25 yards to the USC 28.,,,,,other
312860025158,31286002518,312860025,18,1,California,Pac-12,0,USC,California,USC,Pac-12,23,3,"{'seconds': 35, 'minutes': 7}",30,70,1,10,27,False,Pass Completion,Zach Maynard pass complete to Keenan Allen for 27 yards to the USC 43 for a 1ST down.,2.340416430973489,,,,pass
312860025159,31286002518,312860025,18,2,California,Pac-12,0,USC,California,USC,Pac-12,23,3,"{'seconds': 20, 'minutes': 7}",57,43,1,10,11,False,Pass Completion,Zach Maynard pass complete to Marvin Jones for 11 yards to the USC 32 for a 1ST down.,0.4808506623418918,,,,pass
312860025160,31286002518,312860025,18,3,California,Pac-12,0,USC,California,USC,Pac-12,23,3,"{'seconds': 45, 'minutes': 6}",68,32,1,10,-1,False,Rush,Isi Sofele rush for a loss of 1 yard to the USC 33.,-0.7627693809348699,,,,run
312860025162,31286002518,312860025,18,4,California,Pac-12,0,USC,California,USC,Pac-12,23,3,"{'seconds': 5, 'minutes': 6}",67,33,2,11,0,False,Pass Completion,Zach Maynard pass complete to Isi Sofele for no gain to the USC 33.,-0.8769225645980647,,,,pass
312860025163,31286002518,312860025,18,5,California,Pac-12,0,USC,California,USC,Pac-12,23,3,"{'seconds': 15, 'minutes': 5}",67,33,3,11,18,False,Pass Completion,Zach Maynard pass complete to C.J. Anderson for 18 yards to the USC 15 for a 1ST down.,1.953012281556814,,,,pass
312860025164,31286002518,312860025,18,6,California,Pac-12,0,USC,California,USC,Pac-12,23,3,"{'seconds': 55, 'minutes': 4}",85,15,1,10,0,False,Pass Incompletion,Zach Maynard pass incomplete to Marvin Jones.,-0.320977659489319,,,,pass
312860025165,31286002518,312860025,18,7,California,Pac-12,0,USC,California,USC,Pac-12,23,3,"{'seconds': 45, 'minutes': 4}",85,15,2,10,5,False,Rush,C.J. Anderson rush for 5 yards to the USC 10.,0.039420084145814,,,,run
312860025166,31286002518,312860025,18,8,California,Pac-12,0,USC,California,USC,Pac-12,23,3,"{'seconds': 10, 'minutes': 4}",90,10,3,5,0,False,Pass Incompletion,Zach Maynard pass incomplete to Spencer Hagan.,-0.3700472119473802,,,,pass
312860025167,31286002518,312860025,18,9,California,Pac-12,3,USC,California,USC,Pac-12,23,3,"{'seconds': 7, 'minutes': 4}",90,10,4,5,27,True,Field Goal Good,Giorgio Tavecchio 27 yard field goal GOOD.,-0.7901961231440318,,,,other
312860025168,31286002518,312860025,18,10,California,Pac-12,0,USC,California,USC,Pac-12,23,3,"{'seconds': 7, 'minutes': 4}",30,70,-1,-1,17,False,Kickoff,Giorgio Tavecchio kickoff for 70 yards returned by George Farmer for 17 yards to the USC 17.,,,,,other
312860025175,31286002520,312860025,20,1,California,Pac-12,3,USC,California,USC,Pac-12,23,3,"{'seconds': 30, 'minutes': 2}",45,55,1,10,0,False,Rush,Isi Sofele rush for no gain to the Cal 45.,-1.1618692012952412,,,,run
312860025176,31286002520,312860025,20,2,California,Pac-12,3,USC,California,USC,Pac-12,23,3,"{'seconds': 55, 'minutes': 1}",45,55,2,10,6,False,Pass Completion,Zach Maynard pass complete to Isi Sofele for 6 yards to the USC 49.,0.3157021172626013,,,,pass
